"titulo","titulo_fonte","genero","genero_fonte","diretor","diretor_fonte","dataLancamento","dataLancamento_fonte","nota","nota_fonte","atores","atores_fonte","distribuidora","distribuidora_fonte","captado","captado_fonte","maximo_numero_de_salas","maximo_numero_de_salas_fonte","bilheteria","bilheteria_fonte","publico","publico_fonte","classificacao_indicativa","classificacao_indicativa_fonte","titulo_filme_anterior","publico_filme_anterior","fonte_publico_filme_anterior","nome_programaTv","pontos_ibobeSP_Ano_do_lancamento","fonte_pontos_ibobeSP_Ano_do_lancamento","relancamento","temFilmeAnterior","filmeBaseadoSerieTV"
"o retorno","filmeB","Documentário","ministerioDaJustica","rodolfo nanni","ministerioDaJustica",2008-08-29,"filmeB","4","folha","documentario",NA,"providence","ministerioDaJustica",911470.67183883,"ancine",2,"filmeB",6383.67019248641,"ancine",351,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"orfeu","ancine","Drama / Romance","ministerioDaJustica","carlos diegues","ministerioDaJustica",1999-04-21,"adorocinema","3","imdb","toni garrido / patricia franca / murilo benicio / zeze motta","ministerioDaJustica","rio_vermelho","ministerioDaJustica",17046863.5597411,"ancine",147,"ancine",11331741.6989895,"ancine",961961,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"ori","filmeB","Documentário","imdb","raquel gerber","ministerioDaJustica",2009-05-22,"filmeB","4","folha","documentario",NA,"raquel_gerber","ministerioDaJustica",NA,NA,NA,NA,NA,NA,NA,NA,"0","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"oriundi","ancine","Drama / Romance","ministerioDaJustica","ricardo bravo","ministerioDaJustica",2000-06-16,"folha","4","imdb","anthony quinn / leticia spiller / paulo betti / gabriela duarte","ministerioDaJustica","warner_bros","ministerioDaJustica",7854299.07960481,"ancine",68,"ancine",529614.282011459,"ancine",38755,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"o rochedo e a estrela","filmeB","Documentário","interfilmes","katia mesel","interfilmes",2012-06-15,"filmeB",NA,NA,"documentario",NA,"distribuicao_propria","filmeB",NA,NA,NA,NA,NA,NA,1130,"filmeB","0","guiadasemana",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o romance do vaqueiro voador","filmeB","Documentário","ministerioDaJustica","manfredo caldas","ministerioDaJustica",2008-04-25,"filmeB","2","imdb","documentario",NA,"folkino","ministerioDaJustica",825523.517504452,"ancine",7,"ancine",7866.9639473116,"ancine",1010,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"orquestra dos meninos","filmeB","Drama","ministerioDaJustica","paulo thiago","ministerioDaJustica",2008-11-07,"filmeB","3","imdb","murilo rosa / priscila fantin","ministerioDaJustica","paramount","ministerioDaJustica",5439525.75982486,"ancine",50,"filmeB",595095.798902459,"ancine",83450,"filmeB","10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os 12 trabalhos","filmeB","Drama","ministerioDaJustica","ricardo elias","ministerioDaJustica",2007-03-09,"filmeB","3","imdb","sidney santiago / flavio bauraqui / vera mancini","ministerioDaJustica","imovision","ministerioDaJustica",2335287.22987721,"ancine",9,"filmeB",173139.940990478,"ancine",21173,"filmeB","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os 3","filmeB","Comédia / Romance","ministerioDaJustica","nando olival","ministerioDaJustica",2011-11-11,"filmeB","3","imdb","juliana schalch / gabriel godoy","ministerioDaJustica","warner_bros","ministerioDaJustica",736065.021691871,"ancine",25,"filmeB",234934.96880816,"ancine",24024,"filmeB","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"sal da terra","filmeB","Drama","ministerioDaJustica","eloi pires ferreira","ministerioDaJustica",2008-04-25,"filmeB","2","imdb","edson rocha / eneas lour / luthero almeida / christiane macedo / cristina p.","ministerioDaJustica","labovid","filmeB",755904.367528243,"ancine",5,"ancine",NA,NA,NA,NA,"10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o samba que mora em mim","filmeB","Documentário","ministerioDaJustica","georgia guerra peixe","ministerioDaJustica",2011-02-11,"filmeB","4","imdb","documentario",NA,"providence","ministerioDaJustica",1639870.54594141,"ancine",7,"ancine",19056.893150508,"ancine",2252,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"oscar niemeyer - a vida e um sopro","filmeB","Documentário","ministerioDaJustica","fabiano maciel","ministerioDaJustica",2007-04-20,"filmeB","4","imdb","documentario",NA,"gavea / pipa","ministerioDaJustica",657492.283845753,"ancine",8,"filmeB",86288.30640834,"ancine",10281,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os carvoeiros","ancine","Documentário","imdb","nigel noble","ancine",1999-12-03,"folha","3","imdb","documentario",NA,"zazen","ancine",2279104.18093228,"ancine",NA,NA,12081.1119253109,"ancine",1000,"ancine","12","cineclick",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"os desafinados","filmeB","Romance / Musical","ministerioDaJustica","walter lima junior","ministerioDaJustica",2008-08-29,"filmeB","3","imdb","rodrigo santoro / claudia abreu / selton mello","ministerioDaJustica","downtown","ministerioDaJustica",9247131.69360173,"ancine",51,"filmeB",2230568.95494985,"ancine",193962,"filmeB","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os doces barbaros","filmeB","Documentário","ministerioDaJustica","jom tob azulay","ministerioDaJustica",1977-07-02,"imdb","4","imdb","documentario",NA,"mais / paris","ministerioDaJustica",NA,NA,5,"filmeB",NA,NA,4959,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"os famosos e os duendes","filmeB","Drama","ministerioDaJustica","esmir filho","ministerioDaJustica",2010-04-02,"filmeB","3","imdb","henrique larre / samuel reginatto","ministerioDaJustica","warner_bros","ministerioDaJustica",3423599.94533815,"ancine",10,"ancine",83789.9947542468,"ancine",8406,"filmeB","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o signo da cidade","filmeB","Drama","ministerioDaJustica","carlos alberto riccelli","ministerioDaJustica",2008-01-25,"filmeB","3","imdb","bruna lombardi / juca de oliveira / malvino salvador","ministerioDaJustica","europa","ministerioDaJustica",5563266.43361238,"ancine",11,"filmeB",583360.793956911,"ancine",58631,"filmeB","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o signo do caos","filmeB","Drama / Documentário","ministerioDaJustica","rogerio sganzerla","ministerioDaJustica",2005-11-11,"adorocinema","4","imdb","documentario",NA,"riofilme","ministerioDaJustica",121485.876429967,"ancine",3,"filmeB",13864.57564757,"ancine",1320,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os inquilinos","filmeB","Drama","ministerioDaJustica","sergio bianchi","ministerioDaJustica",2010-02-26,"filmeB","3","imdb","cassia kiss / caio blat / leona cavalli","ministerioDaJustica","providence","ministerioDaJustica",2915344.80877371,"ancine",4,"filmeB",81621.4129816957,"ancine",9813,"filmeB","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os matadores","ancine","Drama / Ação","ministerioDaJustica","beto brant","ministerioDaJustica",1997-08-22,"folha","4","imdb","murilo benicio / wolney de assis / adriano stuart / chico diaz","ministerioDaJustica","riofilme","ministerioDaJustica",1238840.30520554,"ancine",6,"ancine",346109.088937038,"ancine",27014,"ancine","16","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"os monstros","filmeB","Aventura","ministerioDaJustica","guto parente / luiz pretti / pedro diogenes / ricardo pretti","ministerioDaJustica",2011-09-09,"filmeB","3","imdb","guto parente / luiz pretti","ministerioDaJustica","vitrine","ministerioDaJustica",NA,NA,5,"ancine",2426.66411414555,"ancine",484,"filmeB","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"narradores de jave","filmeB","Drama","ministerioDaJustica","eliane caffe","ministerioDaJustica",2004-01-23,"imdb","4","imdb","jose dumont / nelson xavier","ministerioDaJustica","imagem","ministerioDaJustica",5021698.00745254,"ancine",29,"filmeB",780904.420177733,"ancine",67004,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os normais","filmeB","Comédia","ministerioDaJustica","jose alvarenga jr.","ministerioDaJustica",2003-10-24,"adorocinema","3","imdb","luis fernando guimaraes / fernanda torres","ministerioDaJustica","europa","ministerioDaJustica",2596666.7502187,"ancine",246,"filmeB",34405602.4715014,"ancine",2957556,"filmeB","14","ministerioDaJustica",NA,0,NA,"os normais",24,"época",FALSE,FALSE,TRUE
"os normais 2","filmeB","Comédia","ministerioDaJustica","jose alvarenga jr.","ministerioDaJustica",2009-08-28,"filmeB","3","imdb","luiz fernando guimaraes / fernanda torres","ministerioDaJustica","imagem","ministerioDaJustica",NA,NA,359,"filmeB",24345759.8085246,"ancine",2177657,"filmeB","14","ministerioDaJustica","os normais",2957556,"filmeB",NA,0,NA,FALSE,TRUE,FALSE
"o sol ? caminhando contra o vento","filmeB","Documentário","ministerioDaJustica","tete morais","ministerioDaJustica",2006-08-11,"folha","3","imdb","documentario",NA,"vem_ver","ministerioDaJustica",857964.450537775,"ancine",18,"filmeB",72521.6640552844,"ancine",9401,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o sol do meio dia","filmeB","Drama","ministerioDaJustica","eliane caffe","ministerioDaJustica",2010-10-01,"filmeB","3","imdb","luis carlos vasconcelos / chico diaz / claudia assuncao / ary fontoura","ministerioDaJustica","providence","ministerioDaJustica",3368355.68158586,"ancine",5,"filmeB",33913.1053738838,"ancine",2891,"filmeB","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o sonho de rose - 10 anos","filmeB","Documentário","ministerioDaJustica","tete morais","ministerioDaJustica",2001-04-04,"filmeB","4","imdb","documentario",NA,"vem_ver","ministerioDaJustica",782163.298828972,"ancine",5,"filmeB",104052.301019359,"ancine",12067,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os penetras","filmeB","Comédia","ministerioDaJustica","andrucha waddington","ministerioDaJustica",2012-11-30,"filmeB","3","imdb","marcelo adnet / mariana ximenes","ministerioDaJustica","warner_bros","ministerioDaJustica",4833449.04598476,"ancine",330,"ancine",27505912.0118635,"ancine",2548441,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os porralokinhas","filmeB","Aventura / Infantil","ministerioDaJustica","lui farias","ministerioDaJustica",2007-12-25,"filmeB","2","imdb","heloisa perisse / lucio mauro filho / flavio migliaccio","ministerioDaJustica","paramount","ministerioDaJustica",4080557.45798172,"ancine",162,"filmeB",1122763.97747489,"ancine",135015,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os residentes","filmeB","Drama","imdb","tiago mata machado","ministerioDaJustica",2011-09-30,"filmeB","2","filmow","melissa dullius / gustavo jahn","ministerioDaJustica","vitrine","ministerioDaJustica",1022114.35479205,"ancine",4,"ancine",5898.42300649625,"ancine",702,"filmeB","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"os três zuretas","ancine","Drama / Comédia","ministerioDaJustica","a. s. cecilio neto","ministerioDaJustica",2000-12-15,"folha","3","imdb","claudio marzo / walderez de barros / guto coelho / julio torres","ministerioDaJustica","riofilme","ministerioDaJustica",864219.148807142,"ancine",18,"ancine",77282.2753123702,"ancine",6760,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"otavio e as letras","filmeB","Drama","omelete","marcelo masagao","ancine",2008-04-25,"filmeB","4","folha","arieta correa / donizete mazonas / fabio malavoglia","cartaz","imovision","filmeB",401668.55258743,"ancine",1,"ancine",8698.26612943858,"ancine",876,"filmeB","0","focojornalistico",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o tempo e o lugar","filmeB","Documentário","ministerioDaJustica","eduardo escorel","ministerioDaJustica",2008-05-16,"filmeB","4","folha","documentario",NA,"videofilmes","ministerioDaJustica",957842.635924278,"ancine",4,"ancine",15281.6950828605,"ancine",1512,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o toque do oboé","ancine","Drama","ministerioDaJustica","claudio mac dowell","ministerioDaJustica",1998-11-13,"folha","4","imdb","paulo betti / leticia vota","ministerioDaJustica","riofilme","ministerioDaJustica",3047309.90539472,"ancine",NA,NA,31464.1949755134,"ancine",2368,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"o trapalhão e a luz azul","ancine","Aventura","ministerioDaJustica","paulo aragao","ministerioDaJustica",1999-01-01,"imdb","2","imdb","renato aragao / andre segatti / dede santana / christine fernandes","ministerioDaJustica","imagem","ministerioDaJustica",6148849.94726125,"ancine",239,"ancine",7711850.97240855,"ancine",771831,"ancine","0","ministerioDaJustica",NA,0,NA,"turma do didi",14,"folha",TRUE,FALSE,TRUE
"o tronco","ancine","Drama","ministerioDaJustica","joao batista de andrade","ministerioDaJustica",1999-10-02,"folha","3","imdb","angelo antonio / leticia sabatella / antonio fagundes / rolando boldrin","ministerioDaJustica","raiz / providence","ministerioDaJustica",6142748.84392511,"ancine",NA,NA,12341.0134902157,"ancine",1000,"ancine","12","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"o ultimo voo do flamingo","filmeB","Drama","ministerioDaJustica","joao ribeiro","ministerioDaJustica",2011-05-20,"filmeB","2","imdb","carlo d'ursi / eliote alex / alberto magassela / adriana alves / claudia semedo","cartaz","videofilmes","ministerioDaJustica",366033.874672627,"ancine",7,"ancine",16375.5344342087,"ancine",1575,"filmeB","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"ouro negro","filmeB","Documentário","ministerioDaJustica","isa albuquerque","ministerioDaJustica",2009-12-11,"filmeB","3","imdb","documentario",NA,"providence","ministerioDaJustica",4826886.20400287,"ancine",3,"filmeB",20905.4237221401,"ancine",1463,"filmeB","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"outra memoria","filmeB","Drama","imdb","chico faganello","ancine",2006-06-08,"omelete","2","cineweb","paula braun / arno alcantara jr. / borges de garuva / fabio hostert / ivo muller / pepe sedrez","academiabrasileiradecinema","pipa","filmeB",NA,NA,4,"filmeB",6452.6470726796,"ancine",976,"filmeB",NA,NA,NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"outras estórias","ancine","Drama","ministerioDaJustica","pedro bial","ministerioDaJustica",1999-03-23,"folha","3","imdb","giulia gam / juca de oliveira / marieta severo / paulo jose","ministerioDaJustica","riofilme","ministerioDaJustica",7042269.37345211,"ancine",6,"ancine",262431.406619383,"ancine",21515,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"o velho","ancine","Documentário","ministerioDaJustica","ugo giorgetti","ministerioDaJustica",1997-05-01,"folha","4","vejasp","documentario",NA,"riofilme","ministerioDaJustica",NA,NA,2,"ancine",120228.091678489,"ancine",11874,"ancine","0","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"o veneno da madrugada","filmeB","Drama","ministerioDaJustica","ruy guerra","ministerioDaJustica",2006-03-17,"folha","3","imdb","leonardo medeiros / zozimo bulbul / juliana carneiro","ministerioDaJustica","united_international","ministerioDaJustica",8392541.22093925,"ancine",5,"filmeB",41579.039602851,"ancine",3639,"filmeB","12","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o vestido","filmeB","Drama","ministerioDaJustica","paulo thiago","ministerioDaJustica",2004-05-14,"adorocinema","3","imdb","gabriela duarte / ana beatriz nogueira / leonardo vieira / daniel dantas / paulo jose","ministerioDaJustica","vitoria","ministerioDaJustica",8169414.61002254,"ancine",41,"filmeB",368751.974141005,"ancine",30683,"filmeB","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"o viajante","ancine","Romance","ministerioDaJustica","paulo cesar saraceni","ministerioDaJustica",2000-02-04,"folha","4","imdb","marilia pera / jairo mattos / nelson dantas","ministerioDaJustica","riofilme","ministerioDaJustica",7832772.34351201,"ancine",2,"ancine",59219.3817328661,"ancine",5970,"ancine","18","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"o xangô de baker street","ancine","Drama / Suspense","ministerioDaJustica","miguel faria jr.","ministerioDaJustica",2001-10-26,"folha","3","imdb","marco nanini / claudio marzo / claudia abreu / jo soares / joaquim de almeida","ministerioDaJustica","columbia","ministerioDaJustica",20195762.8391692,"ancine",76,"ancine",4894381.30003446,"ancine",366353,"ancine","14","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"pachamama","filmeB","Documentário","ministerioDaJustica","eryk rocha","ministerioDaJustica",2010-02-26,"filmeB","1","vejasp","documentario",NA,"videolar / videofilmes","ministerioDaJustica",48943.978371621,"ancine",6,"ancine",42148.295220792,"ancine",4217,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"pacific","filmeB","Documentário","ministerioDaJustica","marcelo pedroso","ministerioDaJustica",2011-08-29,"filmeB","3","imdb","documentario",NA,"vitrine","ministerioDaJustica",NA,NA,6,"ancine",3352.52313618435,"ancine",703,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"paixão perdida","ancine","Drama","ministerioDaJustica","walter hugo khouri","ministerioDaJustica",1999-04-09,"folha","3","imdb","antonio fagundes / milla christie / maite proenca / fausto carmona","ministerioDaJustica","riofilme","ministerioDaJustica",1162878.41130006,"ancine",6,"ancine",49636.3568411969,"ancine",3596,"ancine","18","ministerioDaJustica",NA,0,NA,NA,0,NA,TRUE,FALSE,FALSE
"palavra cantada 3d - shows","filmeB","Infantil","ministerioDaJustica","marcelo mazzetti siqueira","ministerioDaJustica",2011-10-01,"filmeB","3","vejasp","sandra peres / paulo tatit","ministerioDaJustica","cinemark","ministerioDaJustica",NA,NA,53,"ancine",332015.533137053,"ancine",23820,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"palavra (en)cantada","filmeB","Documentário","imdb","helena solberg","ministerioDaJustica",2009-03-13,"filmeB","4","imdb","documentario",NA,"estacao","ministerioDaJustica",1109612.47359136,"ancine",12,"ancine",341094.730785077,"ancine",32264,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"pampulha - ou a invencao do mar","filmeB","Documentário","2001video","oswaldo caldeira","ancine",2007-03-16,"filmeB","4","2001video","documentario",NA,"grupo_novo_de_cinema_e_tv","filmeB",216938.346992646,"ancine",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"panair do brasil","filmeB","Documentário","ministerioDaJustica","marco altberg","ministerioDaJustica",2008-11-07,"filmeB","4","imdb","documentario",NA,"downtown","ministerioDaJustica",265472.218634693,"ancine",4,"ancine",41649.2727010504,"ancine",4550,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"pan-cinema permanente","filmeB","Documentário","ministerioDaJustica","carlos nader","ministerioDaJustica",2008-11-14,"filmeB","5","folha","documentario",NA,"ja","ministerioDaJustica",NA,NA,8,"ancine",29576.6979072519,"ancine",4297,"ancine","10","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"paraisos artificiais","filmeB","Drama","ministerioDaJustica","marcos prado","ministerioDaJustica",2012-05-04,"filmeB","3","imdb","nathalia dill / luca bianchi","ministerioDaJustica","zazen","ministerioDaJustica",7238837.58679965,"ancine",223,"filmeB",4361293.05194819,"ancine",402329,"filmeB","16","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
"paralelo 10","filmeB","Documentário","ministerioDaJustica","silvio da-rin","ministerioDaJustica",2012-05-04,"filmeB","4","imdb","documentario",NA,"gavea","filmeB",660204.7373566,"ancine",6,"ancine",14832.830837603,"ancine",2401,"filmeB","0","ministerioDaJustica",NA,0,NA,NA,0,NA,FALSE,FALSE,FALSE
